#,Date-Time (MST),Ch: 1 - Temperature   (°F),Ch: 1 - Temperature Max : Max (°F),Ch: 1 - Temperature Min : Min (°F),Ch: 1 - Temperature Avg : Avg (°F),Ch: 1 - Temperature Std Dev : Std Dev (°F),Ch: 2 - Millivolts   (mv),Ch: 2 - Millivolts Max : Max (mv),Ch: 2 - Millivolts Min : Min (mv),Ch: 2 - Millivolts Avg : Avg (mv),Ch: 2 - Millivolts Std Dev : Std Dev (mv),Ch: 3 - pH   (pH),Ch: 3 - pH Max : Max (pH),Ch: 3 - pH Min : Min (pH),Ch: 3 - pH Avg : Avg (pH),Ch: 3 - pH Std Dev : Std Dev (pH),Button Down,Host Connected,Button Up,Start pH Calibration,pH Calibration Values,pH Calibration Buffers,End pH Calibration,End of File
157,04/22/2023 07:00:00,75.07,75.11,75.07,75.11,0.06,-78.33,-77.75,-78.33,-77.96,0.31,8.09,8.09,8.08,8.08,0.01,,,,,,,,
158,04/22/2023 07:15:00,75.04,75.07,75.04,75.07,0.03,-78.55,-77.91,-78.55,-78.14,0.34,8.10,8.10,8.08,8.09,0.01,,,,,,,,
159,04/22/2023 07:30:00,75.04,75.07,75.04,75.07,0.10,-78.85,-78.16,-78.85,-78.41,0.38,8.10,8.10,8.09,8.09,0.01,,,,,,,,
160,04/22/2023 07:45:00,75.04,75.07,75.04,75.07,0.03,-79.05,-78.46,-79.05,-78.67,0.31,8.11,8.11,8.09,8.10,0.01,,,,,,,,
161,04/22/2023 08:00:00,75.07,75.07,75.07,75.07,0.03,-79.47,-78.67,-79.47,-78.97,0.42,8.12,8.12,8.10,8.11,0.01,,,,,,,,
162,04/22/2023 08:15:00,75.16,75.16,75.11,75.11,0.12,-80.17,-79.22,-80.17,-79.61,0.48,8.13,8.13,8.11,8.12,0.01,,,,,,,,
163,04/22/2023 08:30:00,75.29,75.29,75.25,75.25,0.11,-80.97,-79.96,-80.97,-80.38,0.52,8.14,8.14,8.12,8.13,0.01,,,,,,,,
164,04/22/2023 08:45:00,75.47,75.47,75.38,75.38,0.11,-81.81,-80.78,-81.81,-81.22,0.53,8.16,8.16,8.14,8.15,0.01,,,,,,,,
165,04/22/2023 09:00:00,75.60,75.60,75.54,75.54,0.07,-82.69,-81.64,-82.69,-82.08,0.53,8.18,8.18,8.16,8.17,0.01,,,,,,,,
166,04/22/2023 09:15:00,75.72,75.78,75.69,75.72,0.09,-83.52,-82.50,-83.52,-82.94,0.52,8.20,8.20,8.17,8.18,0.01,,,,,,,,
167,04/22/2023 09:30:00,75.90,75.90,75.85,75.85,0.09,-84.46,-83.41,-84.46,-83.83,0.55,8.21,8.21,8.19,8.20,0.01,,,,,,,,
168,04/22/2023 09:45:00,76.12,76.12,76.03,76.03,0.10,-85.41,-84.28,-85.41,-84.75,0.58,8.23,8.23,8.21,8.22,0.01,,,,,,,,
169,04/22/2023 10:00:00,76.51,76.51,76.24,76.42,0.24,-86.69,-85.47,-86.69,-86.02,0.61,8.26,8.26,8.23,8.24,0.01,,,,,,,,
170,04/22/2023 10:15:00,76.77,76.89,76.68,76.77,0.15,-87.49,-86.74,-87.49,-87.07,0.38,8.27,8.27,8.26,8.26,0.01,,,,,,,,
171,04/22/2023 10:30:00,76.82,76.82,76.77,76.77,0.09,-88.28,-87.25,-88.28,-87.69,0.53,8.29,8.29,8.27,8.28,0.01,,,,,,,,
172,04/22/2023 10:45:00,77.04,77.04,76.95,76.95,0.11,-89.14,-88.11,-89.14,-88.55,0.53,8.30,8.30,8.28,8.29,0.01,,,,,,,,
173,04/22/2023 11:00:00,77.34,77.34,77.16,77.25,0.14,-90.08,-88.97,-90.08,-89.49,0.56,8.32,8.32,8.30,8.31,0.01,,,,,,,,
174,04/22/2023 11:15:00,77.59,77.59,77.41,77.50,0.16,-90.89,-89.82,-90.89,-90.25,0.56,8.34,8.34,8.32,8.33,0.01,,,,,,,,
175,04/22/2023 11:30:00,77.86,77.86,77.72,77.77,0.10,-91.72,-90.82,-91.72,-91.16,0.48,8.35,8.35,8.34,8.34,0.01,,,,,,,,
176,04/22/2023 11:45:00,78.30,78.30,77.99,78.12,0.23,-92.66,-91.52,-92.66,-91.97,0.59,8.37,8.37,8.35,8.36,0.01,,,,,,,,
177,04/22/2023 12:00:00,78.57,78.57,78.33,78.48,0.22,-93.36,-92.38,-93.36,-92.85,0.50,8.39,8.39,8.37,8.38,0.01,,,,,,,,
178,04/22/2023 12:15:00,78.82,78.82,78.69,78.73,0.11,-93.96,-93.05,-93.96,-93.46,0.45,8.40,8.40,8.38,8.39,0.01,,,,,,,,
179,04/22/2023 12:30:00,78.94,78.94,78.82,78.87,0.11,-94.49,-93.60,-94.49,-93.99,0.45,8.41,8.41,8.39,8.40,0.01,,,,,,,,
180,04/22/2023 12:45:00,79.30,79.30,78.94,79.09,0.31,-95.00,-94.10,-95.00,-94.49,0.45,8.42,8.42,8.40,8.41,0.01,,,,,,,,
181,04/22/2023 13:00:00,79.39,79.52,79.39,79.48,0.14,-95.13,-94.47,-95.13,-94.74,0.34,8.42,8.42,8.41,8.41,0.01,,,,,,,,
182,04/22/2023 13:15:00,79.48,79.52,79.48,79.52,0.03,-95.14,-94.69,-95.14,-94.86,0.23,8.42,8.42,8.41,8.41,0.00,,,,,,,,
183,04/22/2023 13:30:00,79.48,79.70,79.48,79.66,0.25,-94.97,-94.83,-94.97,-94.88,0.08,8.42,8.42,8.41,8.41,0.00,,,,,,,,
184,04/22/2023 13:45:00,79.34,79.43,79.34,79.43,0.12,-94.94,-94.53,-94.94,-94.67,0.22,8.41,8.41,8.41,8.41,0.00,,,,,,,,
185,04/22/2023 14:00:00,79.21,79.39,79.21,79.30,0.17,-94.69,-94.49,-94.69,-94.55,0.11,8.41,8.41,8.41,8.41,0.00,,,,,,,,
186,04/22/2023 14:15:00,79.00,79.18,79.00,79.09,0.17,-94.33,-93.99,-94.33,-94.14,0.17,8.40,8.40,8.40,8.40,0.00,,,,,,,,
187,04/22/2023 14:30:00,78.78,78.91,78.78,78.87,0.11,-94.00,-93.58,-94.00,-93.72,0.23,8.40,8.40,8.39,8.39,0.00,,,,,,,,
188,04/22/2023 14:45:00,78.57,78.73,78.57,78.64,0.20,-93.27,-92.94,-93.27,-93.11,0.16,8.38,8.38,8.38,8.38,0.00,,,,,,,,
189,04/22/2023 15:00:00,78.33,78.51,78.33,78.48,0.15,-92.69,-92.47,-92.69,-92.57,0.11,8.37,8.37,8.37,8.37,0.00,,,,,,,,
190,04/22/2023 15:15:00,78.12,78.30,78.12,78.21,0.14,-92.07,-91.72,-92.07,-91.94,0.19,8.36,8.36,8.35,8.36,0.00,,,,,,,,
191,04/22/2023 15:30:00,77.86,78.03,77.86,77.99,0.15,-91.33,-91.19,-91.35,-91.28,0.08,8.35,8.35,8.34,8.35,0.00,,,,,,,,
192,04/22/2023 15:45:00,77.68,77.86,77.68,77.81,0.19,-90.83,-90.46,-90.83,-90.67,0.19,8.34,8.34,8.33,8.33,0.00,,,,,,,,
193,04/22/2023 16:00:00,77.50,77.65,77.50,77.59,0.07,-90.17,-89.96,-90.17,-90.08,0.11,8.32,8.32,8.32,8.32,0.00,,,,,,,,
194,04/22/2023 16:15:00,77.34,77.47,77.34,77.41,0.12,-89.74,-89.47,-89.74,-89.61,0.13,8.32,8.32,8.31,8.31,0.00,,,,,,,,
195,04/22/2023 16:30:00,77.16,77.29,77.16,77.25,0.07,-89.28,-88.97,-89.28,-89.16,0.16,8.31,8.31,8.30,8.30,0.00,,,,,,,,
196,04/22/2023 16:45:00,76.95,77.11,76.95,77.04,0.15,-88.74,-88.41,-88.74,-88.61,0.17,8.30,8.30,8.29,8.29,0.00,,,,,,,,
197,04/22/2023 17:00:00,76.82,76.95,76.82,76.89,0.10,-88.30,-87.97,-88.30,-88.14,0.16,8.29,8.29,8.28,8.29,0.00,,,,,,,,
198,04/22/2023 17:15:00,76.68,76.77,76.68,76.77,0.09,-87.82,-87.52,-87.82,-87.66,0.14,8.28,8.28,8.27,8.28,0.00,,,,,,,,
199,04/22/2023 17:30:00,76.68,76.73,76.68,76.73,0.06,-87.33,-87.07,-87.33,-87.19,0.13,8.27,8.27,8.26,8.27,0.00,,,,,,,,
200,04/22/2023 17:45:00,76.59,76.68,76.59,76.68,0.11,-86.86,-86.60,-86.86,-86.74,0.13,8.26,8.26,8.25,8.26,0.00,,,,,,,,
201,04/22/2023 18:00:00,76.64,76.64,76.64,76.64,0.02,-86.36,-86.17,-86.36,-86.28,0.09,8.25,8.25,8.25,8.25,0.00,,,,,,,,
202,04/22/2023 18:15:00,76.68,76.68,76.68,76.68,0.04,-85.85,-85.57,-85.85,-85.71,0.14,8.24,8.24,8.23,8.24,0.00,,,,,,,,
203,04/22/2023 18:30:00,76.73,76.73,76.73,76.73,0.06,-85.35,-85.07,-85.35,-85.22,0.14,8.23,8.23,8.22,8.23,0.00,,,,,,,,
204,04/22/2023 18:45:00,76.77,76.77,76.77,76.77,0.02,-84.86,-84.58,-84.86,-84.71,0.14,8.22,8.22,8.21,8.22,0.00,,,,,,,,
205,04/22/2023 19:00:00,76.77,76.82,76.77,76.77,0.02,-84.33,-84.05,-84.33,-84.19,0.14,8.21,8.21,8.20,8.21,0.00,,,,,,,,
206,04/22/2023 19:15:00,76.77,76.82,76.77,76.82,0.04,-83.82,-83.57,-83.82,-83.69,0.13,8.20,8.20,8.19,8.20,0.00,,,,,,,,
207,04/22/2023 19:30:00,76.77,76.82,76.77,76.82,0.04,-83.36,-83.05,-83.36,-83.21,0.16,8.19,8.19,8.18,8.19,0.00,,,,,,,,
208,04/22/2023 19:45:00,76.77,76.82,76.77,76.82,0.04,-82.86,-82.55,-82.86,-82.71,0.16,8.18,8.18,8.17,8.18,0.00,,,,,,,,
209,04/22/2023 20:00:00,76.77,76.82,76.77,76.82,0.04,-82.46,-82.14,-82.46,-82.28,0.16,8.17,8.17,8.17,8.17,0.00,,,,,,,,
210,04/22/2023 20:15:00,76.77,76.82,76.77,76.82,0.10,-82.02,-81.71,-82.02,-81.86,0.14,8.16,8.16,8.16,8.16,0.00,,,,,,,,
211,04/22/2023 20:30:00,76.73,76.77,76.73,76.77,0.02,-81.63,-81.30,-81.63,-81.46,0.16,8.15,8.15,8.15,8.15,0.00,,,,,,,,
212,04/22/2023 20:45:00,76.68,76.77,76.68,76.77,0.09,-81.30,-80.96,-81.30,-81.11,0.17,8.15,8.15,8.14,8.14,0.00,,,,,,,,
213,04/22/2023 21:00:00,76.59,76.68,76.59,76.68,0.11,-81.00,-80.61,-81.00,-80.78,0.19,8.14,8.14,8.13,8.14,0.00,,,,,,,,
214,04/22/2023 21:15:00,76.55,76.64,76.55,76.64,0.08,-80.71,-80.33,-80.71,-80.49,0.19,8.14,8.14,8.13,8.13,0.00,,,,,,,,
215,04/22/2023 21:30:00,76.51,76.55,76.51,76.55,0.04,-80.46,-80.10,-80.46,-80.24,0.19,8.13,8.13,8.12,8.13,0.00,,,,,,,,
216,04/22/2023 21:45:00,76.42,76.51,76.42,76.51,0.08,-80.24,-79.85,-80.24,-80.00,0.20,8.13,8.13,8.12,8.12,0.00,,,,,,,,
217,04/22/2023 22:00:00,76.33,76.42,76.33,76.42,0.11,-80.05,-79.67,-80.05,-79.81,0.19,8.12,8.12,8.12,8.12,0.00,,,,,,,,
218,04/22/2023 22:15:00,76.28,76.33,76.28,76.33,0.06,-79.85,-79.46,-79.85,-79.61,0.20,8.12,8.12,8.11,8.12,0.00,,,,,,,,
219,04/22/2023 22:30:00,76.21,76.28,76.21,76.28,0.11,-79.72,-79.30,-79.72,-79.46,0.22,8.12,8.12,8.11,8.11,0.00,,,,,,,,
220,04/22/2023 22:45:00,76.15,76.24,76.15,76.24,0.09,-79.56,-79.14,-79.56,-79.31,0.22,8.11,8.11,8.11,8.11,0.00,,,,,,,,
221,04/22/2023 23:00:00,76.12,76.15,76.12,76.15,0.05,-79.44,-79.02,-79.44,-79.17,0.22,8.11,8.11,8.10,8.11,0.00,,,,,,,,
222,04/22/2023 23:15:00,76.06,76.12,76.06,76.12,0.01,-79.30,-78.89,-79.30,-79.05,0.20,8.11,8.11,8.10,8.10,0.00,,,,,,,,
223,04/22/2023 23:30:00,76.03,76.06,76.03,76.06,0.01,-79.21,-78.77,-79.21,-78.92,0.23,8.11,8.11,8.10,8.10,0.00,,,,,,,,
224,04/22/2023 23:45:00,75.99,76.06,75.99,76.06,0.07,-79.10,-78.67,-79.10,-78.81,0.23,8.11,8.11,8.10,8.10,0.00,,,,,,,,
225,04/23/2023 00:00:00,75.99,76.03,75.99,76.03,0.04,-78.97,-78.55,-78.97,-78.69,0.23,8.10,8.10,8.09,8.10,0.00,,,,,,,,
226,04/23/2023 00:15:00,76.03,76.03,76.03,76.03,0.04,-78.89,-78.47,-78.89,-78.63,0.22,8.10,8.10,8.09,8.10,0.00,,,,,,,,
227,04/23/2023 00:30:00,75.99,76.03,75.99,76.03,0.04,-78.80,-78.35,-78.80,-78.52,0.23,8.10,8.10,8.09,8.09,0.01,,,,,,,,
228,04/23/2023 00:45:00,75.99,76.03,75.99,76.03,0.04,-78.69,-78.27,-78.69,-78.41,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
229,04/23/2023 01:00:00,75.94,76.03,75.94,76.03,0.10,-78.58,-78.14,-78.58,-78.30,0.23,8.10,8.10,8.09,8.09,0.00,,,,,,,,
230,04/23/2023 01:15:00,75.94,75.99,75.94,75.99,0.01,-78.49,-78.02,-78.49,-78.17,0.27,8.09,8.09,8.08,8.09,0.01,,,,,,,,
231,04/23/2023 01:30:00,75.90,75.94,75.90,75.94,0.00,-78.36,-77.91,-78.36,-78.08,0.23,8.09,8.09,8.08,8.09,0.00,,,,,,,,
232,04/23/2023 01:45:00,75.85,75.90,75.85,75.90,0.04,-78.25,-77.83,-78.25,-77.97,0.23,8.09,8.09,8.08,8.08,0.00,,,,,,,,
233,04/23/2023 02:00:00,75.81,75.85,75.81,75.85,0.02,-78.19,-77.74,-78.19,-77.91,0.23,8.09,8.09,8.08,8.08,0.00,,,,,,,,
234,04/23/2023 02:15:00,75.78,75.81,75.78,75.81,0.06,-78.13,-77.64,-78.13,-77.81,0.27,8.09,8.09,8.08,8.08,0.01,,,,,,,,
235,04/23/2023 02:30:00,75.72,75.81,75.72,75.81,0.13,-78.08,-77.63,-78.08,-77.77,0.27,8.09,8.09,8.08,8.08,0.01,,,,,,,,
236,04/23/2023 02:45:00,75.63,75.72,75.63,75.72,0.09,-78.05,-77.56,-78.05,-77.74,0.27,8.09,8.09,8.08,8.08,0.01,,,,,,,,
237,04/23/2023 03:00:00,75.60,75.69,75.60,75.69,0.12,-77.97,-77.50,-77.97,-77.66,0.27,8.08,8.08,8.07,8.08,0.01,,,,,,,,
238,04/23/2023 03:15:00,75.60,75.63,75.60,75.63,0.05,-77.92,-77.42,-77.92,-77.61,0.27,8.08,8.08,8.07,8.08,0.01,,,,,,,,
239,04/23/2023 03:30:00,75.54,75.60,75.54,75.60,0.01,-77.89,-77.44,-77.89,-77.60,0.25,8.08,8.08,8.07,8.08,0.01,,,,,,,,
240,04/23/2023 03:45:00,75.54,75.60,75.54,75.60,0.01,-77.91,-77.38,-77.91,-77.56,0.30,8.08,8.08,8.07,8.08,0.01,,,,,,,,
241,04/23/2023 04:00:00,75.51,75.54,75.51,75.54,0.01,-77.81,-77.35,-77.81,-77.52,0.25,8.08,8.08,8.07,8.07,0.01,,,,,,,,
242,04/23/2023 04:15:00,75.51,75.54,75.51,75.54,0.01,-77.71,-77.27,-77.71,-77.44,0.22,8.08,8.08,8.07,8.07,0.00,,,,,,,,
243,04/23/2023 04:30:00,75.51,75.54,75.51,75.54,0.01,-77.64,-77.17,-77.64,-77.35,0.25,8.08,8.08,8.07,8.07,0.01,,,,,,,,
244,04/23/2023 04:45:00,75.51,75.54,75.51,75.54,0.01,-77.42,-76.94,-77.42,-77.14,0.25,8.07,8.07,8.06,8.07,0.01,,,,,,,,
245,04/23/2023 05:00:00,75.51,75.54,75.51,75.54,0.01,-77.03,-76.46,-77.03,-76.78,0.30,8.07,8.07,8.05,8.06,0.01,,,,,,,,
246,04/23/2023 05:15:00,75.47,75.51,75.47,75.51,0.04,-77.17,-76.64,-77.17,-76.83,0.30,8.07,8.07,8.06,8.06,0.01,,,,,,,,
247,04/23/2023 05:30:00,75.47,75.47,75.47,75.47,0.02,-77.24,-76.74,-77.24,-76.91,0.28,8.07,8.07,8.06,8.06,0.01,,,,,,,,
248,04/23/2023 05:45:00,75.42,75.47,75.42,75.47,0.02,-77.27,-76.75,-77.27,-76.92,0.30,8.07,8.07,8.06,8.06,0.01,,,,,,,,
249,04/23/2023 06:00:00,75.38,75.42,75.38,75.42,0.00,-77.22,-76.74,-77.22,-76.91,0.27,8.07,8.07,8.06,8.06,0.01,,,,,,,,
250,04/23/2023 06:15:00,75.38,75.42,75.38,75.42,0.00,-77.24,-76.75,-77.24,-76.91,0.28,8.07,8.07,8.06,8.06,0.01,,,,,,,,
251,04/23/2023 06:30:00,75.33,75.42,75.33,75.42,0.07,-77.30,-76.75,-77.30,-76.94,0.30,8.07,8.07,8.06,8.06,0.01,,,,,,,,
252,04/23/2023 06:45:00,75.38,75.38,75.38,75.38,0.04,-77.36,-76.85,-77.36,-77.02,0.28,8.07,8.07,8.06,8.07,0.01,,,,,,,,
253,04/23/2023 07:00:00,75.33,75.38,75.33,75.38,0.04,-77.50,-76.97,-77.50,-77.14,0.30,8.07,8.08,8.06,8.07,0.01,,,,,,,,
254,04/23/2023 07:15:00,75.29,75.33,75.29,75.33,0.03,-77.71,-77.11,-77.71,-77.30,0.34,8.08,8.08,8.07,8.07,0.01,,,,,,,,
255,04/23/2023 07:30:00,75.25,75.29,75.25,75.29,0.00,-78.02,-77.35,-78.02,-77.60,0.36,8.09,8.09,8.07,8.08,0.01,,,,,,,,
256,04/23/2023 07:45:00,75.29,75.29,75.29,75.29,0.00,-78.41,-77.66,-78.41,-77.96,0.39,8.09,8.09,8.08,8.08,0.01,,,,,,,,
257,04/23/2023 08:00:00,75.29,75.33,75.29,75.29,0.00,-79.03,-78.10,-79.03,-78.47,0.48,8.11,8.11,8.09,8.09,0.01,,,,,,,,
258,04/23/2023 08:15:00,75.42,75.47,75.42,75.42,0.00,-79.85,-78.88,-79.85,-79.27,0.50,8.12,8.12,8.10,8.11,0.01,,,,,,,,
259,04/23/2023 08:30:00,75.60,75.60,75.51,75.54,0.07,-80.71,-79.60,-80.71,-80.08,0.56,8.14,8.14,8.12,8.13,0.01,,,,,,,,
260,04/23/2023 08:45:00,75.78,75.78,75.69,75.69,0.12,-81.67,-80.50,-81.67,-81.02,0.59,8.16,8.16,8.13,8.14,0.01,,,,,,,,
261,04/23/2023 09:00:00,75.94,75.94,75.85,75.85,0.09,-82.57,-81.46,-82.57,-81.94,0.56,8.18,8.18,8.15,8.16,0.01,,,,,,,,
262,04/23/2023 09:15:00,76.12,76.12,76.03,76.03,0.10,-83.53,-82.39,-83.53,-82.86,0.59,8.19,8.19,8.17,8.18,0.01,,,,,,,,
263,04/23/2023 09:30:00,76.33,76.33,76.24,76.24,0.09,-84.60,-83.38,-84.60,-83.88,0.63,8.22,8.22,8.19,8.20,0.01,,,,,,,,
264,04/23/2023 09:45:00,76.59,76.59,76.46,76.51,0.08,-85.63,-84.41,-85.63,-84.96,0.61,8.24,8.24,8.21,8.22,0.01,,,,,,,,
265,04/23/2023 10:00:00,77.04,77.04,76.73,76.86,0.26,-87.19,-85.78,-87.19,-86.44,0.70,8.27,8.27,8.24,8.25,0.01,,,,,,,,
266,04/23/2023 10:15:00,77.29,77.38,77.16,77.25,0.14,-87.85,-87.11,-87.85,-87.47,0.36,8.28,8.28,8.26,8.27,0.01,,,,,,,,
267,04/23/2023 10:30:00,77.38,77.41,77.34,77.38,0.08,-88.66,-87.57,-88.66,-88.10,0.55,8.29,8.29,8.27,8.28,0.01,,,,,,,,
268,04/23/2023 10:45:00,77.59,77.59,77.50,77.56,0.10,-89.58,-88.55,-89.58,-88.97,0.53,8.31,8.31,8.29,8.30,0.01,,,,,,,,
269,04/23/2023 11:00:00,77.90,77.90,77.72,77.81,0.19,-90.72,-89.52,-90.72,-90.10,0.59,8.33,8.33,8.31,8.32,0.01,,,,,,,,
270,04/23/2023 11:15:00,78.12,78.12,77.99,78.03,0.11,-91.52,-90.44,-91.52,-90.86,0.56,8.35,8.35,8.33,8.34,0.01,,,,,,,,
271,04/23/2023 11:30:00,78.39,78.39,78.21,78.30,0.19,-92.39,-91.41,-92.39,-91.80,0.52,8.37,8.37,8.35,8.36,0.01,,,,,,,,
272,04/23/2023 11:45:00,78.69,78.69,78.48,78.57,0.27,-93.38,-92.05,-93.38,-92.66,0.67,8.39,8.39,8.36,8.37,0.01,,,,,,,,
273,04/23/2023 12:00:00,79.00,79.00,78.78,78.87,0.25,-94.25,-93.00,-94.25,-93.57,0.63,8.40,8.40,8.38,8.39,0.01,,,,,,,,
274,04/23/2023 12:15:00,79.21,79.21,79.09,79.12,0.14,-94.86,-93.88,-94.86,-94.24,0.53,8.41,8.41,8.39,8.40,0.01,,,,,,,,
275,04/23/2023 12:30:00,79.39,79.39,79.27,79.30,0.10,-95.60,-94.41,-95.60,-94.88,0.63,8.43,8.43,8.40,8.41,0.01,,,,,,,,
276,04/23/2023 12:45:00,79.52,79.52,79.34,79.39,0.16,-95.85,-94.96,-95.85,-95.41,0.44,8.43,8.43,8.42,8.42,0.01,,,,,,,,
277,04/23/2023 13:00:00,79.66,79.79,79.66,79.74,0.09,-96.07,-95.57,-96.07,-95.75,0.27,8.44,8.44,8.43,8.43,0.01,,,,,,,,
278,04/23/2023 13:15:00,79.70,79.79,79.70,79.74,0.09,-96.19,-95.60,-96.19,-95.88,0.30,8.44,8.44,8.43,8.43,0.01,,,,,,,,
279,04/23/2023 13:30:00,79.70,79.83,79.70,79.79,0.12,-96.07,-95.72,-96.07,-95.88,0.17,8.44,8.44,8.43,8.43,0.00,,,,,,,,
280,04/23/2023 13:45:00,79.43,79.61,79.43,79.52,0.17,-95.67,-95.24,-95.67,-95.47,0.22,8.43,8.43,8.42,8.43,0.00,,,,,,,,
281,04/23/2023 14:00:00,79.34,79.48,79.34,79.43,0.12,-95.71,-95.22,-95.71,-95.41,0.25,8.43,8.43,8.42,8.42,0.01,,,,,,,,
282,04/23/2023 14:15:00,79.12,79.27,79.12,79.21,0.12,-95.35,-94.88,-95.35,-95.07,0.25,8.42,8.42,8.41,8.42,0.01,,,,,,,,
283,04/23/2023 14:30:00,78.91,79.09,78.91,79.00,0.19,-94.91,-94.44,-94.91,-94.66,0.23,8.42,8.42,8.41,8.41,0.00,,,,,,,,
284,04/23/2023 14:45:00,78.73,78.91,78.73,78.82,0.16,-94.42,-94.13,-94.42,-94.30,0.14,8.41,8.41,8.40,8.40,0.00,,,,,,,,
285,04/23/2023 15:00:00,78.48,78.69,78.48,78.60,0.17,-93.74,-93.50,-93.75,-93.66,0.14,8.39,8.39,8.39,8.39,0.00,,,,,,,,
286,04/23/2023 15:15:00,78.33,78.48,78.33,78.42,0.14,-93.25,-92.96,-93.25,-93.13,0.16,8.38,8.38,8.38,8.38,0.00,,,,,,,,
287,04/23/2023 15:30:00,78.12,78.26,78.12,78.21,0.07,-92.57,-92.38,-92.57,-92.47,0.09,8.37,8.37,8.37,8.37,0.00,,,,,,,,
288,04/23/2023 15:45:00,77.95,78.12,77.95,78.03,0.18,-92.08,-91.78,-92.08,-91.96,0.14,8.36,8.36,8.36,8.36,0.00,,,,,,,,
289,04/23/2023 16:00:00,77.81,77.90,77.81,77.90,0.10,-91.49,-91.27,-91.49,-91.36,0.11,8.35,8.35,8.35,8.35,0.00,,,,,,,,
290,04/23/2023 16:15:00,77.65,77.77,77.65,77.72,0.08,-90.99,-90.63,-90.99,-90.83,0.19,8.34,8.34,8.33,8.34,0.00,,,,,,,,
291,04/23/2023 16:30:00,77.47,77.65,77.47,77.59,0.14,-90.41,-90.10,-90.41,-90.27,0.16,8.33,8.33,8.32,8.33,0.00,,,,,,,,
292,04/23/2023 16:45:00,77.34,77.47,77.34,77.41,0.12,-89.88,-89.67,-89.88,-89.78,0.09,8.32,8.32,8.31,8.32,0.00,,,,,,,,
293,04/23/2023 17:00:00,77.20,77.34,77.20,77.29,0.10,-89.38,-89.08,-89.38,-89.27,0.16,8.31,8.31,8.30,8.31,0.00,,,,,,,,
294,04/23/2023 17:15:00,77.11,77.20,77.11,77.20,0.12,-88.85,-88.57,-88.85,-88.74,0.14,8.30,8.30,8.29,8.30,0.00,,,,,,,,
295,04/23/2023 17:30:00,77.07,77.11,77.07,77.11,0.01,-88.36,-88.08,-88.36,-88.24,0.14,8.29,8.29,8.28,8.29,0.00,,,,,,,,
296,04/23/2023 17:45:00,77.04,77.07,77.04,77.07,0.05,-87.83,-87.57,-87.83,-87.72,0.13,8.28,8.28,8.27,8.28,0.00,,,,,,,,
297,04/23/2023 18:00:00,77.07,77.07,77.07,77.07,0.05,-87.22,-87.07,-87.22,-87.16,0.08,8.27,8.27,8.26,8.27,0.00,,,,,,,,
298,04/23/2023 18:15:00,77.11,77.11,77.11,77.11,0.01,-86.63,-86.33,-86.63,-86.50,0.14,8.25,8.25,8.25,8.25,0.00,,,,,,,,
299,04/23/2023 18:30:00,77.16,77.16,77.16,77.16,0.03,-86.00,-85.77,-86.00,-85.92,0.13,8.24,8.24,8.24,8.24,0.00,,,,,,,,
300,04/23/2023 18:45:00,77.16,77.20,77.16,77.20,0.06,-85.41,-85.16,-85.41,-85.30,0.13,8.23,8.23,8.22,8.23,0.00,,,,,,,,
301,04/23/2023 19:00:00,77.20,77.20,77.20,77.20,0.06,-84.82,-84.58,-84.82,-84.72,0.11,8.22,8.22,8.21,8.22,0.00,,,,,,,,
302,04/23/2023 19:15:00,77.20,77.25,77.20,77.25,0.01,-84.35,-84.02,-84.35,-84.19,0.16,8.21,8.21,8.20,8.21,0.00,,,,,,,,
303,04/23/2023 19:30:00,77.16,77.25,77.16,77.25,0.07,-83.75,-83.49,-83.75,-83.63,0.13,8.20,8.20,8.19,8.19,0.00,,,,,,,,
304,04/23/2023 19:45:00,77.16,77.20,77.16,77.20,0.06,-83.19,-82.92,-83.19,-83.08,0.13,8.19,8.19,8.18,8.18,0.00,,,,,,,,
305,04/23/2023 20:00:00,77.07,77.16,77.07,77.16,0.10,-82.77,-82.46,-82.77,-82.61,0.16,8.18,8.18,8.17,8.17,0.00,,,,,,,,
306,04/23/2023 20:15:00,76.98,77.07,76.98,77.07,0.12,-82.36,-82.03,-82.36,-82.21,0.16,8.17,8.17,8.16,8.17,0.00,,,,,,,,
307,04/23/2023 20:30:00,76.95,77.04,76.95,77.04,0.08,-81.94,-81.61,-81.94,-81.75,0.16,8.16,8.16,8.15,8.16,0.00,,,,,,,,
308,04/23/2023 20:45:00,76.89,76.98,76.89,76.98,0.08,-81.56,-81.22,-81.56,-81.38,0.17,8.15,8.15,8.15,8.15,0.00,,,,,,,,
309,04/23/2023 21:00:00,76.86,76.89,76.86,76.89,0.03,-81.28,-80.91,-81.28,-81.06,0.19,8.15,8.15,8.14,8.14,0.00,,,,,,,,
310,04/23/2023 21:15:00,76.77,76.86,76.77,76.86,0.06,-81.02,-80.63,-81.02,-80.78,0.20,8.14,8.14,8.13,8.14,0.00,,,,,,,,
311,04/23/2023 21:30:00,76.73,76.82,76.73,76.82,0.10,-80.74,-80.38,-80.74,-80.52,0.19,8.14,8.14,8.13,8.13,0.00,,,,,,,,
312,04/23/2023 21:45:00,76.68,76.73,76.68,76.73,0.06,-80.49,-80.13,-80.49,-80.27,0.19,8.13,8.13,8.12,8.13,0.00,,,,,,,,
