"sep=,",,,,,,,,,,,,,,,,,,,,
KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"FILE CREATED:,9/24/2020 11:08:11 PM",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
",,,MEAN VALUE:,6.30,49785.2,49710.4,93.1,107.2,6.39,262.6,32.53,49717.4,0.32,32316,1.191,NA,-81.9,25.071,3.11,11.7",,,,,,,,,,,,,,,,,,,,
",,,STANDARD DEVIATION:,9.28,121.2,45.5,3.7,4.2,0.25,8.9,0.03,44.5,0.72,29,0.005,0.02,1.1,0.117,0.00,0.0",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,20C000785,20B121032,20B121032,20C000323,20C000323,20C000323,20C202371,20B121032,20B121032,20C000785,20B121032,20B120857,20C202371,20C202371,20B121032,20C202414,20C202414
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Sal psu,SpCond µS/cm,TAL PC RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Battery V,Cable Pwr V
9/22/20,12:00:00,0,Biosphere 2,17.2,49850.3,49706.4,98.1,112.9,6.72,252.1,32.53,49719.9,1.04,32318,1.192,8.27,-82.4,25.137,3.11,11.7
9/22/20,12:15:00,0,Biosphere 2,17.2,49862,49705.5,98.7,113.6,6.76,252.9,32.53,49720.2,0.73,32318,1.181,8.27,-82.5,25.149,3.11,11.7
9/22/20,12:30:00,0,Biosphere 2,17.02,49871.1,49706.1,98.7,113.5,6.76,253,32.53,49721.6,0.73,32319,1.193,8.27,-82.6,25.157,3.11,11.7
9/22/20,12:45:00,0,Biosphere 2,5.32,49885.4,49704.4,99.5,114.5,6.81,252.7,32.53,49721.3,0.21,32319,1.19,8.27,-82.7,25.173,3.11,11.7
9/22/20,13:00:00,0,Biosphere 2,14.01,49895.1,49703.5,99.9,115,6.84,253.1,32.53,49721.4,0.39,32319,1.192,8.28,-82.9,25.183,3.11,11.7
9/22/20,13:15:00,0,Biosphere 2,12.76,49906.8,49704,100.2,115.3,6.86,253.4,32.53,49723,0.54,32320,1.199,8.28,-82.9,25.194,3.11,11.7
9/22/20,13:30:00,0,Biosphere 2,20.86,49913.1,49704,100.6,115.7,6.88,253.6,32.53,49723.6,1.35,32320,1.184,8.28,-83,25.2,3.11,11.7
9/22/20,13:45:00,0,Biosphere 2,23.76,49917.1,49701.9,100.4,115.6,6.87,254,32.53,49722.1,1.16,32319,1.192,8.28,-83.1,25.205,3.11,11.7
9/22/20,14:00:00,0,Biosphere 2,23.51,49927.5,49701.5,101.1,116.4,6.92,254,32.53,49722.7,1.28,32320,1.199,8.28,-83.2,25.216,3.11,11.7
9/22/20,14:15:00,0,Biosphere 2,19.08,49931.3,49700.6,101.1,116.4,6.92,253.4,32.53,49722.2,1.04,32319,1.191,8.28,-83.3,25.22,3.11,11.7
9/22/20,14:30:00,0,Biosphere 2,26.44,49940.4,49701.8,101.5,116.8,6.94,252.3,32.53,49724.2,1.02,32321,1.185,8.29,-83.4,25.228,3.11,11.7
9/22/20,14:45:00,0,Biosphere 2,17.48,49943.9,49701.1,101.4,116.7,6.94,252.7,32.53,49723.8,0.72,32320,1.181,8.29,-83.4,25.232,3.11,11.7
9/22/20,15:00:00,0,Biosphere 2,20.13,49945,49699.2,101.5,116.8,6.94,253.2,32.53,49722.3,0.69,32319,1.191,8.29,-83.5,25.235,3.11,11.7
9/22/20,15:15:00,0,Biosphere 2,14.83,49950.2,49701.9,101.5,116.8,6.94,252.9,32.53,49725.2,0.52,32321,1.188,8.29,-83.6,25.237,3.11,11.7
9/22/20,15:30:00,0,Biosphere 2,2.03,49951.3,49701.9,101.4,116.6,6.93,252.9,32.53,49725.3,0.15,32321,1.183,8.29,-83.6,25.238,3.11,11.7
9/22/20,15:45:00,0,Biosphere 2,29.85,49947.5,49699.3,101,116.3,6.91,252.9,32.53,49722.6,2.75,32320,1.189,8.29,-83.6,25.237,3.11,11.7
9/22/20,16:00:00,0,Biosphere 2,5.34,49950.8,49701.8,101.1,116.3,6.91,252.4,32.53,49725.2,0.37,32321,1.19,8.29,-83.6,25.238,3.11,11.7
9/22/20,16:15:00,0,Biosphere 2,11.63,49947,49699.6,100.8,116,6.9,252.3,32.53,49722.8,0.48,32320,1.193,8.29,-83.7,25.236,3.11,11.7
9/22/20,16:30:00,0,Biosphere 2,21.95,49945.4,49699.7,100.7,115.9,6.89,252.7,32.53,49722.7,0.75,32320,1.195,8.29,-83.6,25.234,3.11,11.7
9/22/20,16:45:00,0,Biosphere 2,3.09,49944,49699.1,100.5,115.6,6.87,252.5,32.53,49722.1,0.18,32319,1.198,8.29,-83.7,25.234,3.11,11.7
9/22/20,17:00:00,0,Biosphere 2,15.22,49945.9,49702.5,100.3,115.4,6.86,252.4,32.53,49725.4,0.27,32321,1.194,8.29,-83.7,25.232,3.11,11.7
9/22/20,17:15:00,0,Biosphere 2,11.28,49940.2,49700.2,100,115.1,6.84,252.2,32.53,49722.8,0.44,32320,1.192,8.29,-83.7,25.229,3.11,11.7
9/22/20,17:30:00,0,Biosphere 2,23.66,49941.2,49702.7,99.6,114.6,6.82,252.5,32.53,49725.1,1.22,32321,1.19,8.29,-83.6,25.228,3.11,11.7
9/22/20,17:45:00,0,Biosphere 2,29.11,49939.3,49700.6,99.6,114.6,6.81,252.2,32.53,49723,1.47,32320,1.187,8.29,-83.6,25.228,3.11,11.7
9/22/20,18:00:00,0,Biosphere 2,23.43,49941,49702.9,99.3,114.3,6.79,252.3,32.53,49725.3,1.29,32321,1.191,8.29,-83.6,25.227,3.11,11.7
9/22/20,18:15:00,0,Biosphere 2,22.75,49936.9,49700.7,99.1,114,6.78,252.2,32.53,49722.8,1.17,32320,1.187,8.29,-83.6,25.225,3.11,11.7
9/22/20,18:30:00,0,Biosphere 2,21.73,49937.6,49702,98.7,113.5,6.75,252.8,32.53,49724.1,0.91,32321,1.181,8.29,-83.6,25.225,3.11,11.7
9/22/20,18:45:00,0,Biosphere 2,26.58,49936.8,49703.3,98.5,113.3,6.74,253,32.53,49725.2,1.51,32321,1.19,8.29,-83.5,25.223,3.11,11.7
9/22/20,19:00:00,0,Biosphere 2,16.46,49932.7,49701.6,98.1,112.9,6.72,252.8,32.53,49723.3,0.85,32320,1.197,8.29,-83.5,25.221,3.11,11.7
9/22/20,19:15:00,0,Biosphere 2,4.45,49933.2,49704,97.7,112.5,6.69,252.7,32.53,49725.5,0.25,32322,1.196,8.29,-83.4,25.219,3.11,11.7
9/22/20,19:30:00,0,Biosphere 2,22.25,49928.3,49701.1,97.6,112.3,6.68,253.2,32.53,49722.4,0.8,32320,1.201,8.29,-83.4,25.217,3.11,11.7
9/22/20,19:45:00,0,Biosphere 2,23.63,49928.6,49703.6,97.2,111.8,6.65,253.7,32.53,49724.7,1.3,32321,1.197,8.29,-83.4,25.215,3.11,11.7
9/22/20,20:00:00,0,Biosphere 2,13.01,49926.7,49704,96.9,111.5,6.63,252.7,32.53,49724.9,0.43,32321,1.189,8.29,-83.3,25.213,3.11,11.7
9/22/20,20:15:00,0,Biosphere 2,10.53,49924,49704.2,96.6,111.2,6.61,252.5,32.53,49724.8,0.49,32321,1.191,8.28,-83.3,25.21,3.11,11.7
9/22/20,20:30:00,0,Biosphere 2,1.23,49915.9,49701.8,96.3,110.8,6.59,252.1,32.53,49721.8,0.07,32319,1.192,8.28,-83.2,25.204,3.11,11.7
9/22/20,20:45:00,0,Biosphere 2,25.72,49912.3,49701.8,96,110.5,6.57,252.7,32.53,49721.5,1.31,32319,1.199,8.28,-83.1,25.201,3.11,11.7
9/22/20,21:00:00,0,Biosphere 2,2.68,49908.1,49705.6,95.5,109.9,6.54,252.9,32.53,49724.6,0.17,32321,1.197,8.28,-83.1,25.193,3.11,11.7
9/22/20,21:15:00,0,Biosphere 2,26.89,49905.5,49705.9,95.4,109.8,6.53,252.9,32.53,49724.6,0.98,32321,1.2,8.28,-83,25.19,3.11,11.7
9/22/20,21:30:00,0,Biosphere 2,22.7,49903.7,49708.1,95.2,109.6,6.52,252.6,32.53,49726.4,1.32,32322,1.201,8.28,-83,25.187,3.11,11.7
9/22/20,21:45:00,0,Biosphere 2,22.9,49892.2,49704.4,94.8,109.1,6.49,252.3,32.53,49722,1.08,32319,1.2,8.28,-82.9,25.179,3.11,11.7
9/22/20,22:00:00,0,Biosphere 2,21.67,49889.8,49704.9,94.7,109,6.49,251.8,32.53,49722.2,1.39,32319,1.194,8.28,-82.9,25.177,3.11,11.7
9/22/20,22:15:00,0,Biosphere 2,22.02,49888.1,49706.6,94.5,108.7,6.47,251.6,32.53,49723.6,1.06,32320,1.182,8.28,-82.9,25.173,3.11,11.7
9/22/20,22:30:00,0,Biosphere 2,22.42,49879,49706.4,94.1,108.3,6.45,251.9,32.53,49722.6,1.11,32320,1.186,8.28,-82.8,25.165,3.11,11.7
9/22/20,22:45:00,0,Biosphere 2,10.95,49875.8,49706.2,94,108.2,6.44,252.2,32.53,49722.1,0.29,32319,1.199,8.28,-82.7,25.162,3.11,11.7
9/22/20,23:00:00,0,Biosphere 2,19.91,49872.3,49708.1,93.8,108,6.43,251.3,32.53,49723.4,0.95,32320,1.182,8.27,-82.7,25.157,3.11,11.7
9/22/20,23:15:00,0,Biosphere 2,20.61,49870.7,49712,93.4,107.4,6.4,250.5,32.53,49726.8,0.71,32322,1.182,8.27,-82.6,25.151,3.11,11.7
9/22/20,23:30:00,0,Biosphere 2,18.57,49867.5,49711.5,93.3,107.3,6.39,247.5,32.53,49726.2,1.27,32322,1.191,8.27,-82.6,25.149,3.11,11.7
9/22/20,23:45:00,0,Biosphere 2,14.63,49860.4,49708.9,93.2,107.2,6.38,248,32.53,49723.1,0.93,32320,1.193,8.27,-82.5,25.145,3.11,11.7
9/23/20,0:00:00,0,Biosphere 2,25.68,49858,49711,92.9,107,6.37,249,32.53,49724.7,1.49,32321,1.192,8.27,-82.5,25.14,3.11,11.7
9/23/20,0:15:00,0,Biosphere 2,25.01,49851.1,49709.3,92.6,106.6,6.35,250.1,32.53,49722.6,1.44,32320,1.197,8.27,-82.4,25.135,3.11,11.7
9/23/20,0:30:00,0,Biosphere 2,5.49,49851.8,49712.6,92.6,106.5,6.34,249.5,32.53,49725.6,0.3,32322,1.196,8.27,-82.4,25.133,3.11,11.7
9/23/20,0:45:00,0,Biosphere 2,15.3,49844.3,49710.3,92.4,106.4,6.33,249.3,32.53,49722.8,0.6,32320,1.186,8.27,-82.3,25.128,3.11,11.7
9/23/20,1:00:00,0,Biosphere 2,20.22,49844.1,49712.5,92.4,106.4,6.34,249.2,32.53,49724.8,1.48,32321,1.19,8.27,-82.3,25.126,3.11,11.7
9/23/20,1:15:00,0,Biosphere 2,2.67,49840.3,49712,92.1,105.9,6.31,250.2,32.53,49724,0.18,32321,1.2,8.27,-82.2,25.122,3.11,11.7
9/23/20,1:30:00,0,Biosphere 2,22.7,49833.5,49710.8,92.1,106,6.31,250.4,32.53,49722.3,1.03,32319,1.192,8.27,-82.2,25.117,3.11,11.7
9/23/20,1:45:00,0,Biosphere 2,25.61,49833.6,49714.1,91.8,105.7,6.3,243.1,32.53,49725.2,1.11,32321,1.186,8.27,-82.1,25.114,3.11,11.7
9/23/20,2:00:00,0,Biosphere 2,8.67,49826.1,49714.2,91.6,105.5,6.28,246.1,32.53,49724.7,0.26,32321,1.191,8.26,-82.1,25.107,3.11,11.7
9/23/20,2:15:00,0,Biosphere 2,15.22,49823.9,49712.9,91.4,105.2,6.27,248.4,32.53,49723.3,0.33,32320,1.192,8.26,-82,25.106,3.11,11.7
9/23/20,2:30:00,0,Biosphere 2,13.73,49814.8,49711.9,91.2,105,6.25,248.9,32.53,49721.5,0.29,32319,1.192,8.26,-82,25.098,3.11,11.7
9/23/20,2:45:00,0,Biosphere 2,14.03,49810.1,49712.4,91.2,104.9,6.25,247.6,32.53,49721.5,0.46,32319,1.192,8.26,-81.9,25.093,3.11,11.7
9/23/20,3:00:00,0,Biosphere 2,23.23,49811.3,49715.8,91.3,105.1,6.26,247.6,32.53,49724.7,1.29,32321,1.191,8.26,-81.9,25.091,3.11,11.7
9/23/20,3:15:00,0,Biosphere 2,23.86,49802.6,49712.4,91.1,104.9,6.25,248.6,32.53,49720.8,1.51,32319,1.2,8.26,-81.8,25.086,3.11,11.7
9/23/20,3:30:00,0,Biosphere 2,15.85,49801,49715.2,91,104.7,6.24,249.3,32.53,49723.2,1.06,32320,1.189,8.26,-81.8,25.082,3.11,11.7
9/23/20,3:45:00,0,Biosphere 2,27.43,49793.4,49713.6,90.8,104.5,6.23,249.3,32.53,49721,1.35,32319,1.191,8.26,-81.7,25.076,3.11,11.7
9/23/20,4:00:00,0,Biosphere 2,31.46,49790,49713.4,90.8,104.5,6.23,249.3,32.53,49720.5,1.05,32318,1.195,8.26,-81.7,25.073,3.11,11.7
9/23/20,4:15:00,0,Biosphere 2,23.03,49786.7,49717.1,90.5,104.2,6.21,248.6,32.53,49723.6,1.02,32320,1.182,8.26,-81.6,25.066,3.11,11.7
9/23/20,4:30:00,0,Biosphere 2,18.79,49780.3,49715.2,90.6,104.3,6.22,248.7,32.53,49721.3,1.02,32319,1.191,8.26,-81.6,25.062,3.11,11.7
9/23/20,4:45:00,0,Biosphere 2,30.16,49778.7,49717.4,90.5,104.2,6.21,249.6,32.53,49723.1,1.23,32320,1.193,8.26,-81.5,25.059,3.11,11.7
9/23/20,5:00:00,0,Biosphere 2,4.25,49771.4,49714.5,90.4,104,6.2,250.2,32.53,49719.8,0.23,32318,1.188,8.25,-81.5,25.054,3.11,11.7
9/23/20,5:15:00,0,Biosphere 2,28.6,49770,49717.8,90.3,104,6.2,250.2,32.53,49722.7,1.25,32320,1.192,8.25,-81.4,25.05,3.11,11.7
9/23/20,5:30:00,0,Biosphere 2,10.09,49758.3,49714.8,90,103.5,6.17,250.7,32.53,49718.8,0.32,32317,1.192,8.25,-81.3,25.042,3.11,11.7
9/23/20,5:45:00,0,Biosphere 2,24.92,49757.6,49715.9,90.2,103.8,6.19,250.1,32.53,49719.8,1.27,32318,1.192,8.25,-81.3,25.04,3.11,11.7
9/23/20,6:00:00,0,Biosphere 2,24.39,49754.2,49719,89.9,103.4,6.17,250.2,32.53,49722.3,1.31,32320,1.194,8.25,-81.2,25.034,3.11,11.7
9/23/20,6:15:00,0,Biosphere 2,101.74,49746.5,49718,89.7,103.3,6.16,249.7,32.53,49720.7,20.92,32318,1.2,8.25,-81.2,25.027,3.11,11.7
9/23/20,6:30:00,0,Biosphere 2,53.96,49742.2,49716.2,89.9,103.5,6.17,250.4,32.53,49718.7,5.62,32317,1.197,8.25,-81.2,25.025,3.11,11.7
9/23/20,6:45:00,0,Biosphere 2,54.49,49739.7,49717.9,89.8,103.4,6.17,250.4,32.53,49720,2.66,32318,1.19,8.25,-81.1,25.021,3.11,11.7
9/23/20,7:00:00,0,Biosphere 2,26.81,49734.8,49717.3,90,103.5,6.18,250.8,32.53,49719,1.73,32317,1.184,8.25,-81.1,25.017,3.11,11.7
9/23/20,7:15:00,0,Biosphere 2,33.39,49733.9,49718.7,90,103.5,6.18,251,32.53,49720.1,1.93,32318,1.2,8.25,-81,25.014,3.11,11.7
9/23/20,7:30:00,0,Biosphere 2,49.48,49730,49716.8,90.1,103.7,6.19,246,32.53,49718,3.33,32317,1.183,8.25,-81.1,25.013,3.11,11.7
9/23/20,7:45:00,0,Biosphere 2,22.7,49731.3,49720.4,90,103.5,6.18,244.7,32.53,49721.4,1.11,32319,1.191,8.25,-81.1,25.01,3.11,11.7
9/23/20,8:00:00,0,Biosphere 2,3.49,49732.3,49717,90.5,104.2,6.22,246.6,32.53,49718.4,0.19,32317,1.199,8.25,-81,25.015,3.11,11.7
9/23/20,8:15:00,0,Biosphere 2,26.5,49735.2,49716.7,90.8,104.5,6.24,246,32.53,49718.4,1.67,32317,1.184,8.25,-81.1,25.018,3.11,11.7
9/23/20,8:30:00,0,Biosphere 2,44.15,49738,49717,91.1,104.8,6.25,247.6,32.53,49719,1.64,32317,1.195,8.25,-81.1,25.02,3.11,11.7
9/23/20,8:45:00,0,Biosphere 2,63.55,49740,49715,91.5,105.3,6.28,249,32.53,49717.3,3.2,32316,1.195,8.25,-81.1,25.024,3.11,11.7
9/23/20,9:00:00,0,Biosphere 2,56.66,49744.5,49713.5,92,105.8,6.31,250.8,32.53,49716.4,3.73,32316,1.19,8.25,-81.2,25.03,3.11,11.7
9/23/20,9:15:00,0,Biosphere 2,26.72,49753.1,49714.9,92.4,106.3,6.34,251.7,32.53,49718.4,0.82,32317,1.2,8.25,-81.3,25.037,3.11,11.7
9/23/20,9:30:00,0,Biosphere 2,59.05,49754.9,49712.2,92.7,106.7,6.37,251.9,32.53,49716.2,3.25,32316,1.2,8.25,-81.4,25.041,3.11,11.7
9/23/20,9:45:00,0,Biosphere 2,49.57,49766.7,49713.6,93.2,107.3,6.4,253,32.53,49718.6,2.05,32317,1.186,8.25,-81.5,25.051,3.11,11.7
9/23/20,10:00:00,0,Biosphere 2,68.78,49779.1,49711.1,94.1,108.2,6.45,253.8,32.53,49717.5,5.93,32316,1.183,8.26,-81.6,25.065,3.11,11.7
9/23/20,10:15:00,0,Biosphere 2,69.05,49791,49709.5,94.8,109.1,6.5,254.3,32.53,49717.1,5.76,32316,1.2,8.26,-81.7,25.078,3.11,11.7
9/23/20,10:30:00,0,Biosphere 2,16.87,49803.5,49709.6,95.3,109.7,6.54,254.7,32.53,49718.4,1.06,32317,1.197,8.26,-81.8,25.09,3.11,11.7
9/23/20,10:45:00,0,Biosphere 2,20.42,49811.7,49707,96,110.4,6.58,255,32.53,49716.8,1.55,32316,1.186,8.26,-82,25.1,3.11,11.7
9/23/20,11:00:00,0,Biosphere 2,42.37,49825.2,49706.6,96.5,111,6.61,254.4,32.53,49717.7,2.41,32317,1.19,8.26,-82.1,25.113,3.11,11.7
9/23/20,11:15:00,0,Biosphere 2,27.22,49837,49704.3,97,111.6,6.65,254.6,32.53,49716.8,1.45,32316,1.191,8.27,-82.2,25.127,3.11,11.7
9/23/20,11:30:00,0,Biosphere 2,56.55,49848,49704,97.4,112.1,6.67,254.6,32.53,49717.5,2.95,32316,1.19,8.27,-82.3,25.137,3.11,11.7
9/23/20,11:45:00,0,Biosphere 2,18.48,49863.8,49704.5,98,112.8,6.71,254.9,32.53,49719.4,1.2,32318,1.186,8.27,-82.5,25.152,3.11,11.7
9/23/20,12:00:00,0,Biosphere 2,78.68,49870.2,49703.4,98.2,113,6.72,255.5,32.53,49719,4.59,32317,1.188,8.27,-82.6,25.159,3.11,11.7
9/23/20,12:15:00,0,Biosphere 2,46.39,49880.6,49700.7,98.9,113.8,6.77,256,32.53,49717.6,3.07,32316,1.189,8.27,-82.7,25.172,3.11,11.7
9/23/20,12:30:00,0,Biosphere 2,50.29,49890.4,49701.2,99.1,114,6.78,256,32.53,49718.9,3.17,32317,1.181,8.28,-82.7,25.181,3.11,11.7
9/23/20,12:45:00,0,Biosphere 2,53.98,49900.6,49700.4,99.6,114.6,6.82,254.1,32.53,49719.1,2.86,32317,1.192,8.28,-82.9,25.191,3.11,11.7
9/23/20,13:00:00,0,Biosphere 2,42.27,49910.3,49700.1,100,115.1,6.85,254.8,32.53,49719.8,2.1,32318,1.19,8.28,-83,25.201,3.11,11.7
9/23/20,13:15:00,0,Biosphere 2,43.34,49918.4,49699.2,100.2,115.3,6.86,255.3,32.53,49719.8,2.55,32318,1.183,8.28,-83.1,25.209,3.11,11.7
9/23/20,13:30:00,0,Biosphere 2,32.51,49921.1,49697.7,100.6,115.8,6.89,255.9,32.53,49718.6,1.87,32317,1.188,8.28,-83.3,25.213,3.11,11.7
9/23/20,13:45:00,0,Biosphere 2,44.05,49930.6,49698.9,100.7,115.9,6.89,255.7,32.53,49720.7,2.43,32318,1.183,8.28,-83.3,25.221,3.11,11.7
9/23/20,14:00:00,0,Biosphere 2,16.74,49939.1,49698.6,101.1,116.3,6.91,255.8,32.53,49721.1,0.7,32319,1.183,8.29,-83.4,25.229,3.11,11.7
9/23/20,14:15:00,0,Biosphere 2,41.52,49944.1,49698.4,101.5,116.8,6.94,256.2,32.53,49721.5,3.69,32319,1.2,8.29,-83.5,25.234,3.11,11.7
9/23/20,14:30:00,0,Biosphere 2,48.93,49941.9,49696.7,101,116.2,6.91,256,32.53,49719.7,3.42,32318,1.199,8.29,-83.5,25.234,3.11,11.7
9/23/20,14:45:00,0,Biosphere 2,54.27,49949.4,49696.6,101.2,116.5,6.92,255.8,32.53,49720.3,4,32318,1.195,8.29,-83.6,25.241,3.11,11.7
9/23/20,15:00:00,0,Biosphere 2,75.94,49950.4,49696.1,101,116.2,6.91,255.6,32.53,49719.9,5.87,32318,1.187,8.29,-83.6,25.243,3.11,11.7
9/23/20,15:15:00,0,Biosphere 2,49.56,49952.3,49696.1,101.2,116.4,6.92,256.3,32.53,49720.1,5.93,32318,1.182,8.29,-83.7,25.244,3.11,11.7
9/23/20,15:30:00,0,Biosphere 2,18.65,49955.9,49699,101,116.2,6.91,256.2,32.53,49723.1,0.99,32320,1.191,8.29,-83.7,25.245,3.11,11.7
9/23/20,15:45:00,0,Biosphere 2,33.06,49955.8,49699.8,100.9,116.2,6.9,256.3,32.53,49723.8,3.06,32320,1.2,8.29,-83.7,25.244,3.11,11.7
9/23/20,16:00:00,0,Biosphere 2,29.91,49954.2,49699.3,100.7,115.8,6.88,256.2,32.53,49723.2,2.41,32320,1.197,8.29,-83.7,25.243,3.11,11.7
9/23/20,16:15:00,0,Biosphere 2,42.66,49954.8,49701.1,100.6,115.7,6.88,256.2,32.53,49724.9,2.75,32321,1.191,8.29,-83.7,25.242,3.11,11.7
9/23/20,16:30:00,0,Biosphere 2,24.36,49949.2,49699.3,100.3,115.5,6.86,255.3,32.53,49722.7,1.29,32320,1.191,8.29,-83.7,25.238,3.11,11.7
9/23/20,16:45:00,0,Biosphere 2,59.05,49945.4,49698.9,100.1,115.3,6.85,255.1,32.53,49722,3.88,32319,1.193,8.29,-83.7,25.235,3.11,11.7
9/23/20,17:00:00,0,Biosphere 2,58.38,49944.9,49700.3,99.9,114.9,6.83,255,32.53,49723.3,3.46,32320,1.186,8.29,-83.7,25.233,3.11,11.7
9/23/20,17:15:00,0,Biosphere 2,35.06,49942.1,49700.5,99.7,114.8,6.82,254.9,32.53,49723.1,1.15,32320,1.182,8.29,-83.7,25.231,3.11,11.7
9/23/20,17:30:00,0,Biosphere 2,21.28,49939.9,49699.3,99.4,114.4,6.8,253.9,32.53,49721.8,1.19,32319,1.19,8.29,-83.7,25.23,3.11,11.7
9/23/20,17:45:00,0,Biosphere 2,19.58,49934.2,49695.4,99.2,114.2,6.79,253.2,32.53,49717.8,1.16,32317,1.184,8.29,-83.7,25.228,3.11,11.7
9/23/20,18:00:00,0,Biosphere 2,36.68,49922.2,49686.6,98.8,113.7,6.76,251.6,32.52,49708.6,3.05,32311,1.196,8.29,-83.6,25.225,3.11,11.7
9/23/20,18:15:00,0,Biosphere 2,41.72,49911.2,49680.4,98.6,113.5,6.75,251.4,32.51,49702.1,2.73,32306,1.191,8.29,-83.7,25.22,3.11,11.7
9/23/20,18:30:00,0,Biosphere 2,9.18,49897.9,49670.6,98.2,113,6.72,252,32.51,49691.9,0.44,32300,1.196,8.29,-83.6,25.217,3.11,11.7
9/23/20,18:45:00,0,Biosphere 2,25.16,49886.5,49664.6,97.9,112.6,6.7,251.7,32.5,49685.5,1.44,32296,1.184,8.29,-83.5,25.212,3.11,11.7
9/23/20,19:00:00,0,Biosphere 2,21.82,49877.3,49661,97.5,112.2,6.68,251.3,32.5,49681.3,1.01,32293,1.194,8.29,-83.5,25.207,3.11,11.7
9/23/20,19:15:00,0,Biosphere 2,17.86,49862.9,49652.6,97.2,111.9,6.66,250.8,32.49,49672.3,0.62,32287,1.182,8.29,-83.4,25.201,3.11,11.7
9/23/20,19:30:00,0,Biosphere 2,27.4,49857.2,49651.1,96.8,111.4,6.63,250.4,32.49,49670.4,1.09,32286,1.184,8.29,-83.4,25.197,3.11,11.7
9/23/20,19:45:00,0,Biosphere 2,25.46,49843.7,49644,96.4,110.9,6.6,250.3,32.49,49662.7,0.79,32281,1.184,8.29,-83.3,25.191,3.11,11.7
9/23/20,20:00:00,0,Biosphere 2,33.12,49838.1,49642.1,96.3,110.8,6.59,249.6,32.48,49660.5,1.23,32279,1.183,8.29,-83.3,25.187,3.11,11.7
9/23/20,20:15:00,0,Biosphere 2,4.49,49828,49641.6,95.8,110.2,6.56,250.2,32.48,49659.1,0.23,32278,1.189,8.28,-83.2,25.178,3.11,11.7
9/23/20,20:30:00,0,Biosphere 2,21.79,49824.4,49641.5,95.5,109.9,6.54,247.5,32.48,49658.7,1.16,32278,1.195,8.28,-83.1,25.175,3.11,11.7
9/23/20,20:45:00,0,Biosphere 2,28.24,49814.8,49635.4,95.3,109.7,6.53,247.3,32.48,49652.2,1.1,32274,1.2,8.28,-83.1,25.171,3.11,11.7
9/23/20,21:00:00,0,Biosphere 2,10.55,49808.6,49634.5,95,109.3,6.51,247.9,32.48,49650.8,0.63,32273,1.189,8.28,-83.1,25.166,3.11,11.7
9/23/20,21:15:00,0,Biosphere 2,23.43,49807.1,49636,94.9,109.2,6.5,248,32.48,49652.1,1.35,32274,1.184,8.28,-83,25.164,3.11,11.7
9/23/20,21:30:00,0,Biosphere 2,12.22,49795.5,49631.7,94.5,108.8,6.48,246.5,32.47,49647,0.6,32271,1.184,8.28,-83,25.157,3.11,11.7
9/23/20,21:45:00,0,Biosphere 2,22.56,49788.1,49628.3,94.3,108.5,6.46,247.3,32.47,49643.3,1.13,32268,1.184,8.28,-83,25.153,3.11,11.7
9/23/20,22:00:00,0,Biosphere 2,26.8,49783.3,49628.1,94.1,108.3,6.45,247.2,32.47,49642.6,1.54,32268,1.191,8.28,-82.8,25.148,3.11,11.7
9/23/20,22:15:00,0,Biosphere 2,22.71,49779.8,49631.8,93.8,108,6.43,245.5,32.47,49645.7,1.05,32270,1.192,8.28,-82.8,25.141,3.11,11.7
9/23/20,22:30:00,0,Biosphere 2,12.76,49778.2,49630.9,93.6,107.7,6.42,246.8,32.47,49644.7,0.42,32269,1.183,8.28,-82.7,25.141,3.11,11.7
9/23/20,22:45:00,0,Biosphere 2,12.26,49768.9,49628.9,93.4,107.4,6.4,247.3,32.47,49642,0.41,32267,1.197,8.28,-82.7,25.134,3.11,11.7
9/23/20,23:00:00,0,Biosphere 2,21.55,49764.2,49631.3,93.1,107.1,6.38,247.6,32.47,49643.7,0.96,32268,1.19,8.27,-82.6,25.127,3.11,11.7
9/23/20,23:15:00,0,Biosphere 2,15.92,49757.6,49628,92.8,106.8,6.36,248,32.47,49640.1,0.5,32266,1.183,8.27,-82.6,25.124,3.11,11.7
9/23/20,23:30:00,0,Biosphere 2,18.3,49754.8,49629.8,92.8,106.8,6.36,247.4,32.47,49641.5,0.76,32267,1.185,8.27,-82.6,25.119,3.11,11.7
9/23/20,23:45:00,0,Biosphere 2,31.59,49748.9,49627.4,92.7,106.7,6.36,248.4,32.47,49638.8,1.53,32265,1.193,8.27,-82.4,25.116,3.11,11.7
9/24/20,0:00:00,0,Biosphere 2,25.15,49741.8,49625,92.4,106.4,6.34,248.2,32.47,49635.9,1.34,32263,1.199,8.27,-82.5,25.112,3.11,11.7
