Time,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_Crabwalk_F,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Temp_C,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_pH,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Salinity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Conductivity,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_ORP,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_AlgaePE,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_AlgaePC,\\b2cdaqp\b2cdaq\DES_SAV_PLC.Ocean_Chlorophyll
7/29/16 13:30,80.4313,-5,0,0,0,-999,0,0,0
7/29/16 13:45,80.4313,-5,0,0,0,-999,0,0,0
7/29/16 14:00,80.4875,-5,0,0,0,-999,0,0,0
7/29/16 14:15,80.4875,-5,0,0,0,-999,0,0,0
7/29/16 14:30,80.4875,-5,0,0,0,-999,0,0,0
7/29/16 14:45,80.4875,-5,0,0,0,-999,0,0,0
7/29/16 15:00,80.4875,-5,0,0,0,-999,0,0,0
7/29/16 15:15,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 15:30,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 15:45,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 16:00,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 16:15,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 16:30,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 16:45,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 17:00,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 17:15,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 17:30,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 17:45,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 18:00,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 18:15,80.4875,-5,0,0,0,-999,0,0,0
7/29/16 18:30,80.5438,-5,0,0,0,-999,0,0,0
7/29/16 18:45,80.4875,-5,0,0,0,-999,0,0,0
7/29/16 19:00,80.4313,-5,0,0,0,-999,0,0,0
7/29/16 19:15,80.4875,-5,0,0,0,-999,0,0,0
7/29/16 19:30,80.4313,-5,0,0,0,-999,0,0,0
7/29/16 19:45,80.4313,-5,0,0,0,-999,0,0,0
7/29/16 20:00,80.4313,-5,0,0,0,-999,0,0,0
7/29/16 20:15,80.375,-5,0,0,0,-999,0,0,0
7/29/16 20:30,80.375,-5,0,0,0,-999,0,0,0
7/29/16 20:45,80.375,-5,0,0,0,-999,0,0,0
7/29/16 21:00,80.375,-5,0,0,0,-999,0,0,0
7/29/16 21:15,80.375,-5,0,0,0,-999,0,0,0
7/29/16 21:30,80.375,-5,0,0,0,-999,0,0,0
7/29/16 21:45,80.3188,-5,0,0,0,-999,0,0,0
7/29/16 22:00,80.3188,-5,0,0,0,-999,0,0,0
7/29/16 22:15,80.3188,-5,0,0,0,-999,0,0,0
7/29/16 22:30,80.3188,-5,0,0,0,-999,0,0,0
7/29/16 22:45,80.2625,-5,0,0,0,-999,0,0,0
7/29/16 23:00,80.2625,-5,0,0,0,-999,0,0,0
7/29/16 23:15,80.2625,-5,0,0,0,-999,0,0,0
7/29/16 23:30,80.2625,-5,0,0,0,-999,0,0,0
7/29/16 23:45,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 0:00,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 0:15,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 0:30,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 0:45,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 1:00,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 1:15,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 1:30,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 1:45,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 2:00,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 2:15,80.15,-5,0,0,0,-999,0,0,0
7/30/16 2:30,80.15,-5,0,0,0,-999,0,0,0
7/30/16 2:45,80.15,-5,0,0,0,-999,0,0,0
7/30/16 3:00,80.15,-5,0,0,0,-999,0,0,0
7/30/16 3:15,80.15,-5,0,0,0,-999,0,0,0
7/30/16 3:30,80.15,-5,0,0,0,-999,0,0,0
7/30/16 3:45,80.15,-5,0,0,0,-999,0,0,0
7/30/16 4:00,80.15,-5,0,0,0,-999,0,0,0
7/30/16 4:15,80.15,-5,0,0,0,-999,0,0,0
7/30/16 4:30,80.0938,-5,0,0,0,-999,0,0,0
7/30/16 4:45,80.0375,-5,0,0,0,-999,0,0,0
7/30/16 5:00,80.0375,-5,0,0,0,-999,0,0,0
7/30/16 5:15,79.9813,-5,0,0,0,-999,0,0,0
7/30/16 5:30,79.9813,-5,0,0,0,-999,0,0,0
7/30/16 5:45,79.9813,-5,0,0,0,-999,0,0,0
7/30/16 6:00,79.925,-5,0,0,0,-999,0,0,0
7/30/16 6:15,79.9813,-5,0,0,0,-999,0,0,0
7/30/16 6:30,79.8688,-5,0,0,0,-999,0,0,0
7/30/16 6:45,79.925,-5,0,0,0,-999,0,0,0
7/30/16 7:00,79.925,-5,0,0,0,-999,0,0,0
7/30/16 7:15,79.8688,-5,0,0,0,-999,0,0,0
7/30/16 7:30,79.8688,-5,0,0,0,-999,0,0,0
7/30/16 7:45,79.8688,-5,0,0,0,-999,0,0,0
7/30/16 8:00,79.8688,-5,0,0,0,-999,0,0,0
7/30/16 8:15,79.8688,-5,0,0,0,-999,0,0,0
7/30/16 8:30,79.8688,-5,0,0,0,-999,0,0,0
7/30/16 8:45,79.8688,-5,0,0,0,-999,0,0,0
7/30/16 9:00,79.8688,-5,0,0,0,-999,0,0,0
7/30/16 9:15,79.8688,-5,0,0,0,-999,0,0,0
7/30/16 9:30,79.925,-5,0,0,0,-999,0,0,0
7/30/16 9:45,79.925,-5,0,0,0,-999,0,0,0
7/30/16 10:00,79.925,-5,0,0,0,-999,0,0,0
7/30/16 10:15,79.925,-5,0,0,0,-999,0,0,0
7/30/16 10:30,79.925,-5,0,0,0,-999,0,0,0
7/30/16 10:45,79.925,-5,0,0,0,-999,0,0,0
7/30/16 11:00,79.9813,-5,0,0,0,-999,0,0,0
7/30/16 11:15,79.9813,-5,0,0,0,-999,0,0,0
7/30/16 11:30,80.0375,-5,0,0,0,-999,0,0,0
7/30/16 11:45,80.0375,-5,0,0,0,-999,0,0,0
7/30/16 12:00,80.0375,-5,0,0,0,-999,0,0,0
7/30/16 12:15,80.0375,-5,0,0,0,-999,0,0,0
7/30/16 12:30,80.0938,-5,0,0,0,-999,0,0,0
7/30/16 12:45,80.0938,-5,0,0,0,-999,0,0,0
7/30/16 13:00,80.0938,-5,0,0,0,-999,0,0,0
7/30/16 13:15,80.0938,-5,0,0,0,-999,0,0,0
7/30/16 13:30,80.15,-5,0,0,0,-999,0,0,0
7/30/16 13:45,80.15,-5,0,0,0,-999,0,0,0
7/30/16 14:00,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 14:15,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 14:30,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 14:45,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 15:00,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 15:15,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 15:30,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 15:45,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 16:00,80.3188,-5,0,0,0,-999,0,0,0
7/30/16 16:15,80.3188,-5,0,0,0,-999,0,0,0
7/30/16 16:30,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 16:45,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 17:00,80.3188,-5,0,0,0,-999,0,0,0
7/30/16 17:15,80.3188,-5,0,0,0,-999,0,0,0
7/30/16 17:30,80.3188,-5,0,0,0,-999,0,0,0
7/30/16 17:45,80.3188,-5,0,0,0,-999,0,0,0
7/30/16 18:00,80.3188,-5,0,0,0,-999,0,0,0
7/30/16 18:15,80.3188,-5,0,0,0,-999,0,0,0
7/30/16 18:30,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 18:45,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 19:00,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 19:15,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 19:30,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 19:45,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 20:00,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 20:15,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 20:30,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 20:45,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 21:00,80.2625,-5,0,0,0,-999,0,0,0
7/30/16 21:15,80.2062,-5,0,0,0,-999,0,0,0
7/30/16 21:30,80.15,-5,0,0,0,-999,0,0,0
7/30/16 21:45,80.15,-5,0,0,0,-999,0,0,0
7/30/16 22:00,80.15,-5,0,0,0,-999,0,0,0
7/30/16 22:15,80.15,-5,0,0,0,-999,0,0,0
7/30/16 22:30,80.15,-5,0,0,0,-999,0,0,0
7/30/16 22:45,80.15,-5,0,0,0,-999,0,0,0
7/30/16 23:00,80.15,-5,0,0,0,-999,0,0,0
7/30/16 23:15,80.15,-5,0,0,0,-999,0,0,0
7/30/16 23:30,80.15,-5,0,0,0,-999,0,0,0
7/30/16 23:45,80.15,-5,0,0,0,-999,0,0,0
7/31/16 0:00,80.15,-5,0,0,0,-999,0,0,0
7/31/16 0:15,80.15,-5,0,0,0,-999,0,0,0
7/31/16 0:30,80.15,-5,0,0,0,-999,0,0,0
7/31/16 0:45,80.15,-5,0,0,0,-999,0,0,0
7/31/16 1:00,80.15,-5,0,0,0,-999,0,0,0
7/31/16 1:15,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 1:30,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 1:45,80.15,-5,0,0,0,-999,0,0,0
7/31/16 2:00,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 2:15,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 2:30,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 2:45,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 3:00,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 3:15,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 3:30,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 3:45,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 4:00,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 4:15,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 4:30,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 4:45,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 5:00,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 5:15,79.925,-5,0,0,0,-999,0,0,0
7/31/16 5:30,79.925,-5,0,0,0,-999,0,0,0
7/31/16 5:45,79.8688,-5,0,0,0,-999,0,0,0
7/31/16 6:00,79.8688,-5,0,0,0,-999,0,0,0
7/31/16 6:15,79.8688,-5,0,0,0,-999,0,0,0
7/31/16 6:30,79.8125,-5,0,0,0,-999,0,0,0
7/31/16 6:45,79.8125,-5,0,0,0,-999,0,0,0
7/31/16 7:00,79.8125,-5,0,0,0,-999,0,0,0
7/31/16 7:15,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 7:30,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 7:45,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 8:00,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 8:15,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 8:30,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 8:45,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 9:00,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 9:15,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 9:30,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 9:45,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 10:00,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 10:15,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 10:30,79.8125,-5,0,0,0,-999,0,0,0
7/31/16 10:45,79.7563,-5,0,0,0,-999,0,0,0
7/31/16 11:00,79.8125,-5,0,0,0,-999,0,0,0
7/31/16 11:15,79.8125,-5,0,0,0,-999,0,0,0
7/31/16 11:30,79.8688,-5,0,0,0,-999,0,0,0
7/31/16 11:45,79.8688,-5,0,0,0,-999,0,0,0
7/31/16 12:00,79.8688,-5,0,0,0,-999,0,0,0
7/31/16 12:15,79.8688,-5,0,0,0,-999,0,0,0
7/31/16 12:30,79.8688,-5,0,0,0,-999,0,0,0
7/31/16 12:45,79.8688,-5,0,0,0,-999,0,0,0
7/31/16 13:00,79.925,-5,0,0,0,-999,0,0,0
7/31/16 13:15,79.925,-5,0,0,0,-999,0,0,0
7/31/16 13:30,79.925,-5,0,0,0,-999,0,0,0
7/31/16 13:45,79.925,-5,0,0,0,-999,0,0,0
7/31/16 14:00,79.925,-5,0,0,0,-999,0,0,0
7/31/16 14:15,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 14:30,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 14:45,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 15:00,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 15:15,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 15:30,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 15:45,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 16:00,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 16:15,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 16:30,80.0938,-5,0,0,0,-999,0,0,0
7/31/16 16:45,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 17:00,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 17:15,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 17:30,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 17:45,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 18:00,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 18:15,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 18:30,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 18:45,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 19:00,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 19:15,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 19:30,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 19:45,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 20:00,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 20:15,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 20:30,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 20:45,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 21:00,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 21:15,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 21:30,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 21:45,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 22:00,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 22:15,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 22:30,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 22:45,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 23:00,80.0375,-5,0,0,0,-999,0,0,0
7/31/16 23:15,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 23:30,79.9813,-5,0,0,0,-999,0,0,0
7/31/16 23:45,79.9813,-5,0,0,0,-999,0,0,0
8/1/16 0:00,79.9813,-5,0,0,0,-999,0,0,0
8/1/16 0:15,79.9813,-5,0,0,0,-999,0,0,0
8/1/16 0:30,79.9813,-5,0,0,0,-999,0,0,0
8/1/16 0:45,79.9813,-5,0,0,0,-999,0,0,0
8/1/16 1:00,79.925,-5,0,0,0,-999,0,0,0
8/1/16 1:15,79.925,-5,0,0,0,-999,0,0,0
8/1/16 1:30,79.925,-5,0,0,0,-999,0,0,0
8/1/16 1:45,79.925,-5,0,0,0,-999,0,0,0
8/1/16 2:00,79.925,-5,0,0,0,-999,0,0,0
8/1/16 2:15,79.925,-5,0,0,0,-999,0,0,0
8/1/16 2:30,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 2:45,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 3:00,79.925,-5,0,0,0,-999,0,0,0
8/1/16 3:15,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 3:30,79.925,-5,0,0,0,-999,0,0,0
8/1/16 3:45,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 4:00,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 4:15,79.925,-5,0,0,0,-999,0,0,0
8/1/16 4:30,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 4:45,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 5:00,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 5:15,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 5:30,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 5:45,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 6:00,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 6:15,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 6:30,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 6:45,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 7:00,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 7:15,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 7:30,79.7,-5,0,0,0,-999,0,0,0
8/1/16 7:45,79.7,-5,0,0,0,-999,0,0,0
8/1/16 8:00,79.7,-5,0,0,0,-999,0,0,0
8/1/16 8:15,79.7,-5,0,0,0,-999,0,0,0
8/1/16 8:30,79.7,-5,0,0,0,-999,0,0,0
8/1/16 8:45,79.7,-5,0,0,0,-999,0,0,0
8/1/16 9:00,79.6437,-5,0,0,0,-999,0,0,0
8/1/16 9:15,79.6437,-5,0,0,0,-999,0,0,0
8/1/16 9:30,79.6437,-5,0,0,0,-999,0,0,0
8/1/16 9:45,79.6437,-5,0,0,0,-999,0,0,0
8/1/16 10:00,79.7,-5,0,0,0,-999,0,0,0
8/1/16 10:15,79.7,-5,0,0,0,-999,0,0,0
8/1/16 10:30,79.7,-5,0,0,0,-999,0,0,0
8/1/16 10:45,79.7,-5,0,0,0,-999,0,0,0
8/1/16 11:00,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 11:15,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 11:30,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 11:45,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 12:00,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 12:15,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 12:30,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 12:45,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 13:00,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 13:15,79.925,-5,0,0,0,-999,0,0,0
8/1/16 13:30,79.925,-5,0,0,0,-999,0,0,0
8/1/16 13:45,79.925,-5,0,0,0,-999,0,0,0
8/1/16 14:00,79.925,-5,0,0,0,-999,0,0,0
8/1/16 14:15,79.925,-5,0,0,0,-999,0,0,0
8/1/16 14:30,79.925,-5,0,0,0,-999,0,0,0
8/1/16 14:45,79.925,-5,0,0,0,-999,0,0,0
8/1/16 15:00,79.925,-5,0,0,0,-999,0,0,0
8/1/16 15:15,79.925,-5,0,0,0,-999,0,0,0
8/1/16 15:30,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 15:45,79.9813,-5,0,0,0,-999,0,0,0
8/1/16 16:00,79.925,-5,0,0,0,-999,0,0,0
8/1/16 16:15,79.925,-5,0,0,0,-999,0,0,0
8/1/16 16:30,79.925,-5,0,0,0,-999,0,0,0
8/1/16 16:45,79.925,-5,0,0,0,-999,0,0,0
8/1/16 17:00,79.925,-5,0,0,0,-999,0,0,0
8/1/16 17:15,79.925,-5,0,0,0,-999,0,0,0
8/1/16 17:30,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 17:45,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 18:00,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 18:15,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 18:30,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 18:45,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 19:00,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 19:15,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 19:30,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 19:45,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 20:00,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 20:15,79.8688,-5,0,0,0,-999,0,0,0
8/1/16 20:30,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 20:45,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 21:00,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 21:15,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 21:30,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 21:45,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 22:00,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 22:15,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 22:30,79.8125,-5,0,0,0,-999,0,0,0
8/1/16 22:45,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 23:00,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 23:15,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 23:30,79.7563,-5,0,0,0,-999,0,0,0
8/1/16 23:45,79.7563,-5,0,0,0,-999,0,0,0
8/2/16 0:00,79.7563,-5,0,0,0,-999,0,0,0
8/2/16 0:15,79.7563,-5,0,0,0,-999,0,0,0
8/2/16 0:30,79.7563,-5,0,0,0,-999,0,0,0
8/2/16 0:45,79.7563,-5,0,0,0,-999,0,0,0
8/2/16 1:00,79.7,-5,0,0,0,-999,0,0,0
8/2/16 1:15,79.7563,-5,0,0,0,-999,0,0,0
8/2/16 1:30,79.7,-5,0,0,0,-999,0,0,0
8/2/16 1:45,79.7,-5,0,0,0,-999,0,0,0
8/2/16 2:00,79.7,-5,0,0,0,-999,0,0,0
8/2/16 2:15,79.7,-5,0,0,0,-999,0,0,0
8/2/16 2:30,79.7,-5,0,0,0,-999,0,0,0
8/2/16 2:45,79.7,-5,0,0,0,-999,0,0,0
8/2/16 3:00,79.7,-5,0,0,0,-999,0,0,0
8/2/16 3:15,79.7,-5,0,0,0,-999,0,0,0
8/2/16 3:30,79.7,-5,0,0,0,-999,0,0,0
8/2/16 3:45,79.6437,-5,0,0,0,-999,0,0,0
8/2/16 4:00,79.6437,-5,0,0,0,-999,0,0,0
8/2/16 4:15,79.6437,-5,0,0,0,-999,0,0,0
8/2/16 4:30,79.6437,-5,0,0,0,-999,0,0,0
8/2/16 4:45,79.7,-5,0,0,0,-999,0,0,0
8/2/16 5:00,79.5875,-5,0,0,0,-999,0,0,0
8/2/16 5:15,79.6437,-5,0,0,0,-999,0,0,0
8/2/16 5:30,79.6437,-5,0,0,0,-999,0,0,0
8/2/16 5:45,79.5875,-5,0,0,0,-999,0,0,0
8/2/16 6:00,79.5875,-5,0,0,0,-999,0,0,0
8/2/16 6:15,79.6437,-5,0,0,0,-999,0,0,0
8/2/16 6:30,79.5875,-5,0,0,0,-999,0,0,0
8/2/16 6:45,79.5875,-5,0,0,0,-999,0,0,0
8/2/16 7:00,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 7:15,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 7:30,79.5875,-5,0,0,0,-999,0,0,0
8/2/16 7:45,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 8:00,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 8:15,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 8:30,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 8:45,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 9:00,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 9:15,79.475,-5,0,0,0,-999,0,0,0
8/2/16 9:30,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 9:45,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 10:00,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 10:15,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 10:30,79.475,-5,0,0,0,-999,0,0,0
8/2/16 10:45,79.475,-5,0,0,0,-999,0,0,0
8/2/16 11:00,79.5313,-5,0,0,0,-999,0,0,0
8/2/16 11:15,79.475,-5,0,0,0,-999,0,0,0
8/2/16 11:30,79.475,-5,0,0,0,-999,0,0,0
8/2/16 11:45,79.475,-5,0,0,0,-999,0,0,0
8/2/16 12:00,79.475,-5,0,0,0,-999,0,0,0
8/2/16 12:15,79.475,-5,0,0,0,-999,0,0,0
8/2/16 12:30,79.475,-5,0,0,0,-999,0,0,0
8/2/16 12:45,79.475,-5,0,0,0,-999,0,0,0
8/2/16 13:00,79.475,-5,0,0,0,-999,0,0,0
8/2/16 13:15,79.475,-5,0,0,0,-999,0,0,0
8/2/16 13:30,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 13:45,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 14:00,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 14:15,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 14:30,79.3625,-5,0,0,0,-999,0,0,0
8/2/16 14:45,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 15:00,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 15:15,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 15:30,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 15:45,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 16:00,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 16:15,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 16:30,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 16:45,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 17:00,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 17:15,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 17:30,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 17:45,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 18:00,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 18:15,79.3625,-5,0,0,0,-999,0,0,0
8/2/16 18:30,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 18:45,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 19:00,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 19:15,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 19:30,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 19:45,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 20:00,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 20:15,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 20:30,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 20:45,79.4188,-5,0,0,0,-999,0,0,0
8/2/16 21:00,79.3625,-5,0,0,0,-999,0,0,0
8/2/16 21:15,79.3625,-5,0,0,0,-999,0,0,0
